Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Channel_20,Channel_21,Channel_22,Channel_23,Channel_24,Channel_25,Channel_26,Channel_27,Channel_28,Channel_29,Channel_30
-633349845.7076037,-552317498.6979321,-472265881.81199366,-450822510.4686194,-469262879.42176795,-463660480.996177,-441369436.5096492,-440921986.95812505,-478994573.67964023,-596643728.001108,-503649601.6483255,-496215054.3851487,-430676719.20084924,-645354784.2060434,-583889380.0992992,-516299853.6468685,-623524954.9516451,-586707087.7055582,-577089664.1511323,-813542178.8000327,-560699575.5228323,-491787171.96734756,-606516349.9269625,-436829083.1695867,-449045947.5301852,-727475989.4273523,-697844551.3316594,-723493261.151542,-602297206.2965022,-661599352.6416129
-625864677.2572317,-544420415.259796,-467923103.93288517,-446798339.4676942,-466464231.9615412,-459474644.89186674,-436896549.6160565,-436816773.80032206,-474485779.861639,-591768880.1675019,-497495747.617467,-491298902.295724,-425222539.82987124,-640123370.3185422,-578533191.6373731,-510173380.1258325,-616503491.3808212,-580428551.7829576,-570389630.3415098,-802406694.8165476,-554232549.1171603,-489003010.52433044,-599111097.0694857,-431520145.9285593,-446867018.2762592,-721170085.7359574,-690694498.6083851,-722003001.8038621,-597477019.8335117,-653748034.9211715
-618348194.6366913,-536507413.0830549,-463546621.7283911,-442740374.38134307,-463619838.8211966,-455254989.5099238,-432394554.6170295,-432680810.5181491,-469944330.5708796,-586843987.7633837,-491316984.82144606,-486350143.606272,-419749829.4610359,-634840045.8852063,-573133358.7578721,-504018953.2443099,-609448087.1446538,-574115101.3312584,-563659074.6424098,-791241551.4031266,-547734676.0620073,-486168282.7217467,-591677305.8874637,-426189815.8768578,-444638792.5872302,-714806532.4894019,-683501061.3553728,-720417337.7136192,-592609040.7944365,-645864964.4769195
-610799587.6475004,-528577813.9785978,-459135371.4725075,-438647426.3352688,-460728566.94910216,-451000432.85860604,-427862541.95990056,-428513205.265303,-465369406.6832901,-581868230.5730611,-485112414.65428007,-481367859.43193346,-414257854.49330854,-629503919.0870129,-567689082.2779922,-497835623.2452303,-602357922.6955564,-567765954.5289915,-556897053.026311,-780046287.1603355,-541204808.643169,-483281550.7568073,-584214116.1442869,-420837020.52837807,-442359980.66913325,-708384585.3882011,-676263458.2755498,-718734792.0546746,-587692311.4010819,-637948974.5149381
-603219235.5662051,-520631944.48865837,-454689297.25858927,-434519429.94350195,-457790357.6506958,-446710963.9165239,-423300579.2535978,-424314018.98877746,-460761152.9444737,-576841915.151773,-478882278.99899054,-476352210.3429465,-408746856.0744175,-624115218.8244783,-562200572.272387,-491623598.2543293,-595233333.7924651,-561381457.7475713,-550103856.2533233,-768821849.312417,-534643211.8814406,-480342708.2939087,-576721918.1965306,-415461883.7995706,-440030490.87522334,-701904733.4493116,-668982138.7701205,-716955396.9552846,-582727081.1906407,-630000450.7949172
-595604899.0919311,-512667909.3670414,-450206856.900209,-430355067.842206,-454803702.02879727,-442385111.44541156,-418707235.8219556,-420081797.32732034,-456117901.55091995,-571762861.1611583,-472625037.6273408,-471301603.93000937,-403215504.65862536,-618671399.101108,-556665671.0921123,-485381317.4709687,-588072052.2075795,-554959532.2465441,-543277607.9374417,-757565197.28294,-528048264.77585906,-477350407.8008884,-569198682.1160018,-410063300.8128982,-437649027.2751002,-695364170.1648501,-661654444.5308266,-715076473.6396757,-577711115.5612957,-622017302.2147707
-587954411.5329554,-504684034.2442605,-445686701.46530193,-426153145.6361157,-451767145.79766625,-438021505.81996495,-414081164.92532545,-415815158.6743877,-451438025.7288182,-566628930.8699604,-466339243.632565,-466214510.9475916,-397662523.15682673,-613169885.1825191,-551082335.9479008,-479107333.7781816,-580871888.5684416,-548498119.7645409,-536416493.3328678,-746273161.9388719,-521418334.37247497,-474303328.553177,-561642424.5906923,-404640255.16938627,-435214279.4912948,-688759988.2239921,-654277666.9257029,-713095094.1649065,-572642061.9841629,-613997382.9282901
-580268013.708981,-496681322.1451844,-441128424.322339,-421913111.10865104,-448679459.2736452,-433619618.2010406,-409422108.36554676,-411513670.21483266,-446721091.46868,-561439359.8407655,-460025170.25451666,-461090612.0328131,-392088197.22915167,-607609659.4663857,-545450133.4612231,-472801848.78723663,-573632894.819704,-541997103.7556771,-529520628.8000836,-734946744.511989,-514753374.1589067,-471200015.86880475,-554053461.1982487,-399192904.4627171,-432724732.023975,-682091321.9949927,-646851456.948305,-711007804.1354903,-567518831.2513394,-605940729.7524034
-572557036.5270389,-488669234.9782702,-436540460.8896916,-417642871.70484126,-445549449.9725633,-429187716.6898241,-404737891.2863075,-407185272.28050894,-441975863.3548934,-556205423.9035183,-453691507.03352374,-455938813.33592445,-386499917.4259457,-602003012.6139499,-539779991.8137488,-466473801.93042237,-566366303.9127249,-535467168.2013905,-522600185.51995033,-723600540.5981598,-508063022.6625951,-468049471.7234635,-546442474.5822182,-393728527.69731146,-430188783.34614766,-675372130.2216951,-639388776.7846594,-708829349.6836171,-562352795.1482038,-597858844.7860881
-564821597.4527712,-480647840.18148935,-431922525.0963274,-413342128.6259254,-442376839.557711,-424725565.9336151,-400028395.9856638,-402829834.6128484,-437202292.7420802,-550927118.3844806,-447338231.67733324,-450759053.7596073,-380897712.9337273,-596349959.972129,-534071896.2679543,-460123157.2599257,-559072219.1635718,-528908411.6098742,-515655204.20575947,-712235213.9686512,-501347261.4296443,-464851336.13255215,-538809574.5314298,-388247003.57569873,-427606134.561525,-668602670.7833211,-631889839.0064131,-706559543.988385,-557143991.1864953,-589751810.6715941
-557064337.1331542,-472619526.3122459,-427276640.1256465,-409012952.85905665,-439163617.2472637,-420235195.72175664,-395295541.48998463,-398449247.5984321,-432402340.94025505,-545606933.0737754,-440967664.931049,-445553520.3935843,-375283574.21784115,-590652891.5721451,-528328146.04246604,-453752299.00532943,-551753215.1386948,-522323265.1765476,-508688246.29679734,-700854116.4674637,-494608762.44176674,-461607911.4683193,-531157415.4862734,-382750547.93031555,-424978813.19345224,-661785720.6493213,-624357367.1032603,-704201103.6455795,-551894772.6877071,-581622632.9434295
-549288703.3315122,-464587523.29710704,-422605671.78186065,-404658175.58000433,-435912515.6358481,-415719379.63357866,-390541909.5721915,-394046045.0416243,-427578622.1496078,-540248045.5853021,-434582866.526083,-440325087.92532766,-369660054.69870394,-584914960.0504874,-522551881.06669587,-447364367.0007796,-544412601.1370573,-515714897.84304327,-501702629.2517188,-689461291.8834134,-487850900.2684448,-458322267.9899064,-523489403.5778523,-377242042.28891563,-422309508.05027246,-654924805.8604602,-616794828.3994378,-701757514.6553513,-546608123.6496851,-573475071.3178492
-541496149.2944089,-456553278.0763917,-417910724.9445579,-400278764.0720679,-432624490.2997708,-411179116.23098004,-385768480.15487194,-389621178.51869327,-422732163.5174319,-534851613.1959051,-428185036.726481,-435074843.37623477,-364028121.11019534,-579137446.7423935,-516744473.2553367,-440960589.37272084,-537051770.0241886,-509084626.01819754,-494699648.63872236,-678058541.7272336,-481074826.1245914,-454995338.7160783,-515806914.32588077,-371722481.4892556,-419599038.02837896,-648021425.2235104,-609203668.9007272,-699229897.1273683,-541285138.5400461,-565310463.6247141
-533685953.2787193,-448516183.57702905,-413190875.52686906,-395873662.67817,-429298554.72529817,-406613459.7148063,-380974470.55377555,-385173868.4023559,-417862246.57505906,-529416888.87001544,-421773346.38432735,-429801957.6092643,-358387092.4864219,-573319597.4740317,-510905254.82710373,-434540115.3883067,-529670034.0198985,-502431740.16744936,-487678469.3792068,-666645435.300211,-474279471.0031955,-451625830.070224,-508109176.92696095,-366190910.8902985,-416846291.74908215,-641074947.6652706,-601583212.7086167,-696616988.5990815,-535924989.5187569,-557127739.1677291
-525857883.1085708,-440476000.65585583,-408445570.9891323,-391442290.2754937,-425934164.7814767,-402021902.1434823,-376159504.1207513,-380703714.503035,-412968549.64141864,-523943770.22630894,-415347439.7854542,-424506071.09553283,-352736734.8513003,-567461129.4554502,-505033925.33571094,-428102561.70432645,-522267129.8460588,-495755998.34474146,-480638806.9971712,-655222224.4582924,-467464452.6382506,-448213051.1518502,-500395944.5486043,-360646915.2158007,-414050699.6274692,-634085292.594106,-593933336.2806273,-693918244.4166924,-530527407.4816925,-548926582.600667
-518014200.52440876,-432434763.93914586,-403676521.3524307,-386986402.5515791,-422533010.2637786,-397406171.269195,-371325228.88134205,-376212323.7422331,-408052748.0583305,-518434317.0487578,-408909325.8402968,-419189056.523965,-347078755.9177849,-561564106.4544662,-499132451.0942718,-421649957.4045945,-514845233.030584,-489059513.8856037,-473582862.6646369,-643791834.5990828,-460632069.7457619,-444758956.41779685,-492669485.3553892,-355092393.20765126,-411213995.92867285,-627054861.8019898,-586256392.352375,-691135994.1579146,-525094424.5315515,-540709590.5619068
-510149304.54798,-424387895.59228015,-398879729.5213102,-382502298.9410051,-419090894.80985916,-392762321.2946601,-366467873.3263973,-371695881.07178766,-403110511.4573783,-512882738.45885736,-402454927.2088761,-413846635.26234645,-341409597.1312837,-555622263.6709223,-493195474.83618295,-415178120.3229629,-507398807.9380696,-482337048.39731675,-466505704.51142186,-632346818.9033563,-453777714.05864745,-441259384.81660557,-484924596.00764173,-349524026.04045755,-408332225.6765417,-619976580.1581094,-578545780.7250452,-688262822.449956,-519620247.1735454,-532471112.7630939
-502265885.55184543,-416338159.97867405,-394057065.03449446,-377991686.5723427,-415609271.8885501,-388092091.0861636,-361589202.37918943,-367156051.9769703,-398143615.9209588,-507291071.08229625,-395986495.6112072,-408480733.47470886,-335731156.6103979,-549637715.6634881,-487225246.0198726,-408689352.8089449,-499930437.26647455,-475590937.49318916,-459409769.0340236,-620890766.9113885,-446903673.5678877,-437715809.1609831,-477163908.0175351,-343943761.2675692,-405406623.39730775,-612852933.4742665,-570804096.7678676,-685300070.1021283,-514106741.66670066,-524213830.5827289
-494365309.9270243,-408286988.7066207,-389209050.2551361,-373454864.8200984,-412088356.3800568,-383395921.1390733,-356689830.4177852,-362593342.50089014,-393152782.02846,-501660484.1435729,-389504916.4287469,-403092048.061633,-330044229.0418698,-543611518.0223539,-481222849.5085934,-402184490.6198739,-492441351.74309593,-468822323.3050812,-452296124.43484396,-609426088.9996239,-440010713.5431444,-434128160.675007,-469388658.46967864,-338352130.53348583,-402437160.4747846,-605685361.374484,-563032808.7185252,-682247888.0721155,-508554733.31712615,-515938863.0293341
-486453751.8712101,-400239226.36639154,-384340337.10248613,-368896237.6356337,-408533316.87405217,-378678434.0346105,-351774088.94714,-358012194.79967076,-388142941.0086419,-495997593.5332162,-383014839.2474457,-397685562.42542714,-324352773.8248675,-537550821.3133451,-475194460.44528085,-395668309.36383253,-484937710.4845691,-462037159.7058427,-445170335.5154805,-597960734.3015231,-433104118.6615637,-430501750.609164,-461604625.88392484,-332753025.2381152,-399428901.85879,-598481989.595171,-555239273.076637,-679115611.054426,-502970895.0120892,-507652548.85144657
-478533184.6089946,-392196606.2605054,-379452369.61792636,-364317305.00165826,-404945610.33678585,-373941114.5751389,-346843412.33987045,-353414028.7436731,-383115552.82540727,-490304065.16835606,-376517974.07544965,-392262892.0229874,-318658267.2641733,-531457450.76194376,-469141781.0949992,-389142588.34179515,-477421481.32108146,-455237270.9300504,-438034318.05172586,-586497314.6740589,-426185896.2513042,-426838275.8126254,-453813809.0961128,-327148071.5852961,-396383354.899416,-591244955.0961914,-547425573.0369536,-675905328.5563707,-497357027.12539315,-499357165.1752982
-470607067.48943293,-384162299.34047323,-374548025.85334826,-359720960.40621716,-401328040.4028874,-369186793.1897921,-341900450.4583038,-348801447.50825775,-378073278.68074137,-484583057.03009284,-370017406.56998366,-386826958.70314425,-312963285.5832542,-525334622.8597947,-463067951.719794,-382610511.0512522,-469896076.0125071,-448425853.34050405,-430891430.2340473,-575039877.7703605,-419259497.9154423,-423140922.4950526,-446019664.1585155,-321540201.75191677,-393303328.2063106,-583977831.0103347,-539595224.7472705,-672620708.1393366,-491716201.69749594,-491056549.82952714
-462677411.0308767,-376138238.1874518,-369628962.6554016,-355108750.5829498,-397682119.3407954,-364417014.3573341,-336946661.44534206,-344175866.56229264,-373017605.5231936,-478836438.25031555,-363514883.4178457,-381379383.8002438,-307269235.16202396,-519184197.1671199,-456974882.18838704,-376073827.3280757,-462363415.5738152,-441604771.24411976,-423743546.7268424,-563590778.8714564,-412326695.3554768,-419411278.4318811,-438224126.62706983,-315930959.1437279,-390190250.87972015,-576682702.595046,-531750259.34667766,-669263641.2730821,-486050083.7516683,-482752719.58908254
-454743742.23788404,-368124056.5116586,-364694562.68754464,-350479908.6092919,-394007133.17387164,-359631096.46336854,-331981481.00846964,-339536728.74637437,-367948019.8228994,-473063671.8167212,-357009836.70947695,-375919585.2441532,-301575613.3166988,-513005709.1937984,-450862195.63147175,-369531925.8903836,-454823011.31477964,-434773583.47492605,-416590078.59468967,-552149769.788645,-405386669.9238687,-415648370.6596682,-430426649.9127103,-310319611.5672422,-387043296.7088726,-569359190.2349315,-523890250.32298857,-665833239.8265022,-480358085.69779646,-474444877.46534485
-446805334.74822444,-360119046.9498681,-359743878.1122052,-345833439.8137497,-390302152.81949526,-354828139.22833574,-327004174.8396955,-334883301.6973176,-362863833.6932992,-467264041.8338931,-350501472.09405446,-370446781.0383038,-295881781.8338648,-506798464.0231999,-444729181.1598664,-362983984.67620784,-447274183.8077704,-427931618.8440274,-409430238.9241632,-540716496.7274041,-398438508.40511024,-411851066.5974252,-422626499.94066507,-304705270.10834664,-383861490.6267172,-562006715.6600232,-516014575.38086116,-662328494.7401025,-474639492.5542474,-466132122.8861376
-438863741.6821546,-352124548.2091895,-354777996.51030934,-341170489.7646437,-386568303.2838327,-350009297.5880539,-322015887.79842395,-330216666.97634697,-357766216.9352929,-461439062.7072907,-343991132.54242796,-364962233.95372874,-290188902.1887959,-500563909.7657506,-438577167.3212927,-356431358.8096769,-439718457.24000657,-421080330.40860474,-402265540.6504843,-529293092.60038507,-391483791.93219703,-408020656.0776558,-414825254.060822,-299089197.33154196,-380646002.85861933,-554626998.4531983,-508124903.28322613,-658751068.8499838,-468895739.018158,-457816270.5561789
-430922287.8566631,-344143601.6273127,-349799696.7009045,-336493866.3590813,-382808295.1704201,-345177314.4408927,-317019168.5610826,-325539315.0779428,-352657732.67144644,-455591837.5478411,-337481795.02480567,-359468766.4960328,-284499469.01491934,-494305155.3341142,-432409176.29458416,-349877095.3309202,-432159065.1966463,-414222801.0206297,-395099228.56759894,-517883452.61321557,-384525868.13835,-404160229.55619395,-407026234.94030464,-293474247.47582597,-377399591.0341428,-547223487.0779519,-500224624.30506825,-655104545.2653922,-463129818.7887881,-449501050.34809273
-422971498.0526366,-336168629.57972497,-344801669.1974216,-331796544.1446297,-379014169.15879536,-340324904.34073323,-312007218.096185,-320844311.9097968,-347530756.3416545,-449712547.71547896,-330966166.7021304,-353958685.67392355,-278807240.7181475,-488011472.2421906,-426215965.6155022,-343313660.8312892,-424586532.9655074,-407349998.2038562,-387922705.55266404,-506475690.6875317,-377556359.92360914,-400261460.10030025,-399220497.00034463,-287854182.99648166,-374114491.81503016,-539784210.8335314,-492302693.2839051,-651375156.2814156,-457331646.2368558,-441176542.6596485
